scorer,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000
bodyparts,nose,nose,nose,head,head,head,neck,neck,neck,body,body,body,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8641,391.9735107,214.2678986,1,377.6513062,216.3582001,1,364.228241,219.9362183,1,345.1100159,244.2263794,1,331.0949402,271.9189148,1
8642,392.4571838,215.1662598,1,377.9381104,216.8503265,1,364.564209,220.2667236,1,345.1819763,244.0552673,1,331.2450256,271.9026489,1
8643,392.5900269,215.1842804,1,377.9306946,216.8985748,1,364.1708069,220.3862,1,344.9350891,244.2223663,1,331.062561,271.6702576,1
8644,392.9812317,215.5351257,1,378.3013611,217.0654602,1,364.6123352,220.3347931,1,345.1820068,244.1707916,1,330.9472961,271.5546265,1
8645,393.0443115,215.0756989,1,378.5045776,217.1283569,1,364.3750916,220.5504913,1,344.9873047,244.2043152,1,330.9526367,271.2590637,1
8646,392.8279419,214.7669678,1,378.0553284,216.5994263,1,364.3710022,220.4759979,1,344.8347778,244.1709595,1,331.0209656,271.5843811,1
8647,392.7152405,214.7571411,1,377.9666443,216.6784973,1,364.2394409,220.5949249,1,345.0958862,244.0661469,1,331.2532959,271.5140991,1
8648,392.624054,214.7098999,1,377.878479,216.6834717,1,364.1076355,220.6772919,1,345.0569458,244.1226349,1,331.2103882,271.6333618,1
8649,392.5840759,214.2501221,1,378.2050781,216.5283051,1,364.7033997,220.5434418,1,345.3047485,243.7363739,1,331.2979431,271.5075684,1
8650,392.3601379,214.0462952,1,378.0172119,216.5716095,1,364.7674866,220.4647064,1,345.3789368,243.8578949,1,331.4231567,271.443512,1
8651,391.9301758,213.8050537,1,377.7774658,216.4585266,1,364.6841431,220.3697662,1,345.3807678,243.998291,1,331.3275757,271.6180115,1
8652,393.0232849,214.0961914,1,378.3067627,216.7588043,1,364.3797302,220.6677704,1,344.8479004,244.1993256,1,330.9415894,271.7767334,1
8653,392.7303467,214.0671082,1,378.079071,216.6835327,1,364.3384705,220.6705322,1,345.1197205,244.3349762,1,331.0505371,271.6429749,1
8654,392.4517517,214.7117157,1,377.5431519,217.0042267,1,364.0582581,220.4113922,1,344.7685547,244.4891663,1,331.1195679,271.6707458,1
8655,392.7797852,215.4936676,1,377.8076782,217.3109589,1,364.1093445,220.6069794,1,344.5974121,244.5217438,1,331.0584412,271.6805725,1
8656,392.9646912,215.3726959,1,378.7522278,217.2217865,1,364.4016724,220.8043365,1,344.6353455,244.4888,1,330.9653625,271.7047729,1
8657,393.058136,215.4767303,1,378.8571167,217.3679352,1,364.5883789,221.0800476,1,344.8695679,244.3666687,1,331.0431213,271.4638062,1
8658,392.7460632,215.1177979,1,378.240509,217.021759,1,364.5670471,220.9776001,1,345.0334473,244.3572998,1,331.2074585,271.4523926,1
8659,393.236969,214.8050232,1,378.630127,216.8591919,1,364.6859131,220.9803772,1,345.0426636,244.241272,1,331.1325073,271.4910278,1
8660,392.9038391,214.437912,1,378.305603,216.5891571,1,364.6567688,220.91716,1,345.1166992,244.3194733,1,331.0718994,271.6533508,1
8661,392.6618347,213.7241974,1,378.3995972,216.0025177,1,365.087738,220.3904877,1,345.3994141,243.8950653,1,331.0010071,271.6600647,1
8662,392.8028564,213.9977112,1,378.317688,216.2251129,1,364.8104248,220.59758,1,345.4207153,243.9176788,1,331.112915,271.4072571,1
8663,392.2638855,214.7792511,1,377.3596497,216.9200134,1,363.7916565,220.8952789,1,344.8189392,244.4977417,1,331.1412964,271.4440308,1
8664,392.0971069,214.5134125,1,376.9274292,216.7749786,1,362.967926,220.8576508,1,344.461792,244.5919037,1,330.9278564,271.2493286,1
8665,392.0038452,214.4629517,1,376.5035706,216.5429688,1,363.267395,219.5050507,1,344.5343323,244.1222076,1,331.1803284,270.6566772,1
8666,392.7264709,214.305191,1,377.0419006,216.1957245,1,363.3082886,218.35672,1,343.9983521,243.6741943,1,330.9533997,270.3566895,1
8667,392.2159119,214.2333221,1,376.336792,216.2998352,1,361.4566956,218.4574738,1,343.6834106,243.6965942,1,330.9401245,270.1469116,1
8668,392.7356262,214.4333496,1,376.7957458,215.7368622,1,363.5419922,217.513031,1,343.4086914,243.5664825,1,331.3113403,269.6355591,1
8669,391.3258362,214.2978058,1,375.269043,215.429306,1,360.3624878,218.7445374,1,343.2405396,243.959198,1,331.2173462,269.7901917,1
8670,392.1954651,214.0385437,1,375.770874,214.6841583,1,362.9874268,217.7881927,0.999999881,343.2264099,243.7485199,1,331.0148315,269.9719849,1
8671,391.950592,214.3061676,1,376.0638428,215.0082092,1,361.0538635,218.984787,0.999999881,343.6290894,243.9911957,1,331.4143066,270.728363,1
8672,392.5645142,213.8464966,0.99999994,376.4474182,214.9369049,1,361.1500854,219.3180237,0.999999881,343.9716187,243.9317322,1,331.227417,270.8479004,1
8673,392.1949768,215.6080322,1,375.2603455,215.9021606,1,360.0372314,220.1668396,0.999999881,343.3068237,244.5843811,1,330.7475586,271.1468506,1
8674,392.503418,217.8215485,1,375.5396729,217.9123077,1,360.4103394,220.5567474,0.999999762,343.3086548,245.2554626,1,330.0115967,271.1171265,1
8675,392.7944031,218.5127411,1,378.1925659,218.0496674,0.99999994,363.0152588,221.2006531,0.999999821,343.7677612,245.0460663,1,328.8216248,270.7930603,1
8676,393.3561096,220.112381,1,378.6953125,219.651474,1,364.1091003,222.8472137,0.999999881,344.1870117,245.1820221,1,328.3908997,270.536438,1
8677,393.2745972,222.6518707,1,378.8597412,221.4863434,1,364.4033508,222.2184296,0.999999881,343.5204773,245.4320221,1,328.436554,270.5739746,1
8678,394.321991,223.901001,1,379.2236328,222.0042419,1,365.0654602,223.5992279,0.99999994,343.2880859,245.4563904,1,327.9619446,270.4858704,1
8679,393.8033752,223.5133209,1,378.9145203,222.1306,1,365.3172302,224.3905182,1,343.8838501,245.4320679,1,327.3085938,270.3790588,1
8680,392.6717224,220.9497986,1,380.2869873,222.5114288,1,365.508606,223.9524231,1,344.3552246,245.3287201,1,326.6889038,270.8235474,1
8681,393.2449951,220.0442657,1,379.3212585,220.325531,1,365.5431824,223.7263336,1,345.1010742,245.2660217,1,326.487915,270.8709412,1
8682,393.0827942,218.221756,1,378.5022888,219.7115631,1,364.8642273,223.8263397,1,345.2765503,245.5401611,1,326.4953003,270.8314819,1
8683,392.8570251,218.2763367,1,378.2376709,219.7014618,1,364.5198364,224.1875458,1,345.3004761,245.6201324,1,326.5911865,271.0226135,1
8684,391.3999329,217.6462555,1,376.1401062,220.43927,1,362.8418274,225.35289,1,345.3027649,246.4067078,1,326.4228516,271.2557373,1
8685,391.0118103,218.4763031,1,375.989563,220.934021,1,362.5126648,225.9645386,1,345.3227844,246.525116,1,326.4188232,271.243042,1
8686,391.3244629,218.2560425,1,375.4850769,220.4769745,1,361.5057678,225.3995209,1,344.7443542,246.7184143,1,326.3135376,271.7157593,1
8687,390.5411072,219.2216797,1,375.0959167,221.1154327,1,362.0863953,225.6092224,0.99999994,344.291748,246.9941101,1,326.0788879,271.7908936,1
8688,389.4523926,219.7662811,1,374.1941223,221.7670288,1,360.4134521,226.9140778,1,343.0159302,247.6047363,1,325.7164307,272.1175232,1
8689,382.6685181,219.837204,1,368.0020752,224.2740173,1,356.8892517,230.1061249,1,341.3620911,249.6248169,1,325.407196,272.8791199,1
8690,382.4631348,219.7887421,1,367.3309326,224.5514832,1,355.8755188,230.1079559,1,340.7632751,249.7807617,1,324.1452026,273.2796936,1
8691,385.4943848,219.7625885,1,369.6499634,221.7798309,1,357.1906433,227.6326294,1,340.450531,248.6841431,1,322.7081909,273.0222778,1
8692,382.6762085,220.5635834,0.999999881,367.7623596,223.4964447,1,355.3235779,228.7154999,1,338.4984436,249.0093842,1,321.754425,273.4801331,1
8693,377.7557373,223.7174225,0.999999821,363.8737793,226.0999908,1,350.9648743,230.240448,1,336.238739,249.525528,1,320.8834534,273.8725281,1
8694,375.5716858,225.6216278,0.999994755,363.8490906,226.554184,0.999999881,349.5796509,230.6398315,0.999999285,333.7310181,250.0043793,1,320.7190247,274.5209351,1
8695,376.2357178,229.7415314,0.999999642,361.2107544,229.6187592,0.999999881,348.5800476,232.1917419,0.999999046,333.4032288,250.9564209,1,319.5988159,274.6217041,1
8696,378.394928,239.1099701,1,364.9740601,239.3466644,1,352.3570862,238.6598511,0.999999702,333.0880737,250.1688995,1,321.0032654,275.0990906,1
8697,378.4840088,246.7878113,0.999999881,364.7662048,246.6529694,1,352.8701477,244.4028015,1,332.9431458,250.4206848,1,320.2103271,274.4437866,1
8698,376.2757874,250.398407,0.999999881,362.9675903,249.2078247,1,352.2018433,246.8315125,1,333.2330627,250.0782318,1,320.0116882,273.9122925,1
8699,378.2391052,254.3616333,1,363.9003601,250.4813385,1,353.0139465,248.4649048,1,334.1281433,251.3668365,1,319.4572754,273.2693787,1
8700,378.2630005,258.7008972,1,364.3542786,253.9255371,1,353.1274414,250.5004272,1,335.4110718,251.6764984,1,318.0768127,272.9375916,1
8701,378.7748413,261.1091614,1,367.6517029,256.4373474,1,354.3797913,252.2527161,1,336.3668823,252.0532074,1,318.2756348,272.3700562,1
8702,378.9720154,262.0258789,1,369.0858765,257.2950439,1,355.3867493,253.4169006,1,337.8908691,252.1670532,1,318.0888672,271.5399475,1
8703,383.5290222,260.2045288,1,371.0655823,255.9411469,1,357.4016724,253.6638489,1,340.7047729,252.2819366,1,318.7539063,270.6574402,1
8704,388.4256287,253.8974609,1,373.6471558,254.1656952,1,360.3707275,253.5438995,1,341.8500061,252.4737701,1,318.5231628,269.9239197,1
8705,390.1359558,251.3771515,1,373.9397583,250.8606415,1,360.5662231,251.6938629,1,341.8940735,252.7207184,1,318.6592407,269.8674011,1
8706,390.2084961,250.1160278,1,375.2163086,249.9384155,1,362.440155,250.3078308,1,342.3869934,252.3634338,1,319.3156128,269.7392273,1
8707,390.9698486,249.5503998,1,374.9573059,248.6668091,1,362.2245483,248.5567474,1,342.5888062,252.1609192,1,320.1249695,269.2310181,1
8708,392.1658936,249.486969,1,376.5055237,247.6205292,1,362.572876,248.1374817,1,342.5670166,251.8418579,1,317.4702759,268.1611938,1
8709,395.03479,247.922699,1,379.2846375,247.5871429,1,364.4987793,247.5025024,1,342.1693726,251.8892365,1,314.8781738,267.9424744,1
8710,395.1799927,248.4903564,1,378.9208984,247.5486298,1,364.0663452,247.4332886,1,341.3785095,251.3001709,1,314.0101624,268.6452942,1
8711,390.7854614,253.8968353,1,377.3015442,248.8865356,1,362.826416,247.8692169,1,340.0531921,251.2097168,1,314.368042,268.9143066,1
8712,388.9189758,262.429657,1,377.3670959,255.4275513,1,362.8377686,251.0364227,1,339.0252075,250.3724213,1,314.1670837,269.4239502,1
8713,384.8659363,268.1333008,1,374.4039307,258.6840515,1,360.5971069,253.4253845,1,337.6669617,250.4303131,1,313.4134216,267.7095642,1
8714,382.1338196,273.2627258,1,372.5346985,265.2726746,1,361.4942017,255.7438812,1,338.377594,250.3738403,1,312.1635742,266.3200989,1
8715,381.552063,279.531189,0.999999881,372.0071716,269.4125366,1,361.2817993,258.1858521,1,338.231781,249.7770538,1,311.4513855,265.0020142,1
8716,379.8453064,284.7261353,0.999999881,372.1648865,273.8207703,1,361.012085,261.685791,1,339.5355225,250.4086151,1,311.0592346,263.4957886,1
8717,377.6635132,290.9998474,1,370.0540771,278.7515869,1,360.7718506,264.8725891,1,340.7979126,251.3539734,1,311.7191162,263.333374,1
8718,377.7208252,297.0081787,1,371.7786255,283.8610229,1,361.109436,270.0384216,1,342.906311,253.445343,0.99999994,311.5586853,261.8151245,1
8719,378.291687,303.7604065,1,372.2993469,288.7756958,1,363.8677368,275.6994629,1,345.5535583,256.9630127,1,312.5239258,260.6468506,1
8720,379.6231384,308.5075684,1,371.1304932,293.195282,1,363.6847229,279.2407837,1,347.1779785,259.4232483,1,314.0121765,259.9621887,1
8721,379.7797241,311.4319153,1,371.0048828,296.7061768,1,363.6773071,282.4069214,1,349.6045837,262.6191101,1,316.0439148,259.8383789,1
8722,378.7356567,315.8399658,1,372.0291138,301.3031921,1,362.8851013,286.5476074,1,349.9613647,265.6911011,1,315.2060547,258.8881226,1
8723,378.1508179,319.5522766,1,372.0622559,304.0689392,1,364.0085144,290.6909485,1,346.767395,269.3047485,1,313.1528931,258.8153992,1
8724,376.7559509,321.6634521,1,369.1956787,307.2026367,1,361.4915161,292.1641541,1,343.7304993,271.1559753,1,312.3656921,259.6439209,1
8725,373.3706055,324.936615,1,366.5328979,310.4430847,1,359.204071,294.184967,1,342.8067932,273.3261719,1,312.0522156,261.8224792,1
8726,372.2368774,328.6263123,1,365.420166,315.2149048,0.99999994,358.2307739,297.5248108,1,341.9919739,275.5042419,1,311.8150635,262.4242249,1
8727,373.623291,332.2902222,1,365.6295166,317.6725769,0.999999881,356.9172974,300.9122925,1,341.2113953,277.4435425,1,311.9009399,262.6575012,1
8728,376.2207642,334.3365784,1,367.2846985,320.2414856,1,359.0266113,305.1992798,1,342.2303772,279.4246521,1,312.5594177,262.536499,1
8729,380.2055664,334.3522644,1,371.4351501,321.3197327,1,362.18573,308.1385803,1,345.2316895,282.7599792,1,315.0634766,262.0389099,1
8730,388.6784058,333.8288269,1,376.1365051,322.8647461,1,365.2136841,311.6882935,1,346.3822021,286.7210999,1,317.3203735,264.1612244,1
8731,397.3469543,332.9153748,1,384.4732056,324.7726135,1,370.2306213,316.3575439,1,349.0412903,291.9946289,1,321.5881958,265.4458618,1
8732,407.8861389,329.5624084,1,394.3650513,324.987915,1,377.7796631,319.6538391,1,353.5743103,296.8621216,1,328.3879395,268.5256958,1
8733,414.6268005,328.2269287,1,401.4082947,324.3792725,1,383.1656494,319.7189026,1,359.9751892,300.9733582,1,331.8681335,274.0734558,1
8734,420.8390503,329.0838623,1,406.6118164,324.891571,1,388.2769775,320.6746216,1,364.67276,304.995575,1,335.1109314,281.7920837,1
8735,424.3195496,329.1868591,1,410.8196106,326.0781555,1,394.306488,323.4912415,1,369.2325134,309.3868408,1,339.271759,291.5201416,1
8736,428.9667969,331.6109924,1,415.4010925,328.5517578,1,397.291748,324.3470764,1,372.3323975,314.7298584,1,339.9896545,298.7441406,1
8737,432.8442383,333.5704346,1,418.6895752,329.724762,1,400.9570923,325.5464172,1,376.0075989,318.8496094,1,341.6361084,304.9794922,1
8738,434.2219543,333.0054016,1,420.1633911,330.3429565,1,402.0461426,326.4811096,1,378.5270081,320.4293823,1,344.3788452,307.9891968,1
8739,436.2056885,333.3372803,1,422.7435303,331.2023926,1,404.720459,327.2618103,1,379.9831238,321.8605042,1,346.4351501,309.7628784,1
8740,437.9913025,332.8204956,1,424.6725159,331.332489,1,406.6907043,327.5990906,1,383.133606,322.026123,1,349.8952942,310.5220337,1
8741,442.1375427,333.5344849,1,427.6690674,331.4588928,1,409.6708374,328.3579712,1,385.8116455,322.5354919,1,352.4215088,309.846283,1
8742,445.6411743,333.3870544,1,431.9912109,331.9682312,1,413.5465698,327.9015198,1,387.402832,322.1955261,1,354.9178162,310.6578369,1
8743,448.0210266,333.4001465,1,433.7677612,331.8362427,1,416.9353943,328.3467102,0.999999881,389.8871765,322.4803162,1,356.9601135,311.1574097,1
8744,446.4275513,333.7964172,1,433.6264954,332.6609497,1,417.2223816,328.8337097,1,391.0491943,322.5042725,1,358.6362,311.8750916,1
8745,443.267395,332.3018188,1,433.9306641,331.7847595,1,417.4496155,328.8937378,1,393.2900085,322.6070251,1,360.0132446,312.7028503,1
8746,443.9608765,329.9132385,1,433.5162659,330.1284485,1,417.5975342,329.1012268,1,395.1023254,323.5132751,1,360.8919067,316.0129395,1
8747,443.3230591,328.2927551,1,433.7918091,329.6046448,1,416.9037476,329.7026978,1,395.6767578,325.1102295,1,361.7662659,320.3435669,1
8748,446.8840027,326.6292114,1,434.3026123,328.0878601,1,417.3912048,328.7957458,1,394.782959,326.9983826,1,360.4370422,324.5018005,1
8749,446.8902588,324.0896301,1,435.2236023,326.8177185,1,416.8851318,328.1973572,1,394.5884094,328.647583,1,360.2753601,326.019928,1
8750,446.1318054,323.0323486,1,433.6989746,325.9476624,1,416.0467834,327.8045959,1,394.1912842,328.9038696,1,359.9006348,327.3312378,1
8751,447.0691528,321.3136292,1,433.9694519,324.6048279,1,416.3113708,327.1766052,1,394.033783,329.7262268,1,359.9436646,327.6498108,1
8752,446.8747559,318.6970215,1,433.8187256,323.0229797,1,416.7077026,326.5279846,1,394.3519287,330.0485535,1,360.5209961,327.3150024,1
8753,444.9692688,315.8729858,1,432.161438,321.3233948,1,416.4495544,326.0823059,1,394.9274902,329.4784546,1,361.0007324,326.6879578,1
8754,444.6327515,312.0069885,1,431.7594604,318.141449,1,416.3361816,324.8253784,1,393.2614136,329.5180664,1,360.5645752,327.1661682,1
8755,443.5900574,310.3969116,1,431.303772,316.5493164,1,416.1519165,323.8694763,1,392.0479431,329.2419128,1,359.3176575,327.934845,1
8756,438.5266724,316.2332764,1,428.1495056,320.0019836,1,413.8612061,325.0132141,1,390.5426941,328.4271545,1,359.1135559,328.5252075,1
8757,432.9385986,320.0540161,1,427.0613403,322.6263733,1,412.5799255,326.6239929,1,389.8671265,327.7745361,1,358.5715027,328.9676514,1
8758,429.3339539,324.1994934,1,424.0870056,325.75,1,411.3642578,327.5170593,1,388.8664246,327.7584229,1,356.8912964,329.3423767,1
8759,429.1087952,326.0511475,1,423.6891785,327.1968689,1,411.0247498,328.2626953,1,388.5789795,327.854187,1,356.6300049,329.3242798,1
8760,429.3234558,329.0291748,1,423.8668213,329.2336426,1,411.5899353,329.2347107,1,388.8655701,327.5800781,1,356.2354736,329.6053772,1
8761,430.0083923,331.1522827,1,424.5990295,330.8131714,1,412.024231,331.3609924,1,389.4754333,328.4122925,1,356.5282288,329.4039917,1
8762,433.2741089,334.3998718,1,426.8926086,334.4606628,1,412.97052,332.834198,1,390.4238586,328.68927,1,356.0405273,329.031311,1
8763,434.8445435,337.6009827,1,426.7702637,336.3457642,1,414.5161133,333.1908875,1,391.6410522,329.4190369,1,356.4610291,328.6259766,1
8764,431.4388733,341.4382935,1,426.0435181,339.3787842,1,414.4588623,334.757019,1,391.6894531,329.8372498,1,357.4210205,328.3481445,1
8765,425.5184937,343.052002,1,422.1371765,341.4171143,1,412.4846802,336.8133545,1,391.3144836,330.2449341,1,358.2846985,328.6124268,1
8766,423.854248,345.6804504,1,420.5750732,343.2571411,1,411.4095764,338.3942871,1,390.3539429,330.3502808,1,357.5708008,328.2936707,1
8767,422.542511,348.0341797,1,419.297821,344.7361755,1,410.3965149,338.2346802,1,389.8946838,330.5617371,1,357.3559875,327.5786133,1
8768,423.9901428,349.949646,1,419.9280701,345.640564,1,410.3022461,338.4849854,1,389.8961792,330.8112183,1,357.1897888,327.6021729,1
8769,425.7067261,352.937439,1,421.0467529,346.5252686,1,411.1256714,340.0382996,1,390.0275574,331.7557373,1,357.0855408,327.42276,1
8770,433.6581116,355.9267883,1,425.8091736,350.9685364,1,415.5762024,342.4989319,1,392.5259399,332.725647,1,357.5296326,327.5488281,1
8771,442.6157532,359.4625549,1,433.302887,352.3917236,1,420.2649841,344.4766541,1,396.0529785,335.6095886,1,360.4238892,328.9787598,1
8772,454.3814697,362.0647583,1,443.8918457,356.3032837,1,430.9775085,348.1237183,1,404.2929688,338.0405273,1,364.9370422,331.152771,1
8773,465.1811218,365.4051208,1,456.0960693,359.5300293,1,442.3850403,353.2752991,1,413.5806274,340.8441772,1,375.2946472,332.6245422,1
8774,477.0474243,367.3234558,1,467.8129883,361.3586121,1,452.4923096,354.3471069,1,423.6816711,345.1382446,1,386.5448303,336.3348083,1
8775,488.1230469,367.8404541,1,478.2404785,363.4499512,1,462.8236694,358.4463806,1,436.0794067,350.579071,1,399.326355,340.5102844,1
8776,499.4881592,365.2748718,1,488.7716064,362.1566467,1,471.7357178,358.2879639,1,448.1383972,352.4655762,1,411.9502563,344.1880188,1
8777,508.1940308,359.4622192,1,496.2740784,358.0229797,1,478.5466309,356.8114929,1,454.2257385,354.734375,1,419.8167114,349.7374268,1
8778,513.269104,353.6763306,1,500.6732483,354.9316101,1,483.2810669,354.8653564,1,460.5898438,356.531311,1,426.4999084,355.1593018,1
8779,518.2114258,348.9954834,1,504.0780945,352.9224854,1,488.045929,354.8294067,1,466.9069214,357.646759,1,430.5437927,359.5022583,1
8780,521.6289063,347.4093628,1,507.1195984,351.2835083,1,491.3965759,354.1394348,1,469.4420776,359.3702698,1,433.9546204,362.1962891,1
8781,522.2630615,347.8134766,1,507.1626282,350.1129761,1,491.8435669,353.2439575,1,470.5936279,358.2519531,1,437.2593384,362.4699402,1
8782,522.9535522,347.9897766,1,507.5350952,349.7702026,1,491.9812317,352.1709595,1,471.2941895,356.4804382,1,437.9679565,360.109375,1
8783,524.5997925,346.5834961,1,508.7512817,348.1301575,1,492.9519348,350.847229,1,471.6867676,354.8197937,1,437.7090149,358.833252,1
8784,524.5845337,344.4459229,1,509.8361206,345.2529907,1,493.9669189,348.589386,1,472.5235291,352.8446045,1,438.3421631,358.754303,1
8785,524.3983154,344.8283081,1,509.7300415,345.3640137,1,494.0622864,347.7797852,1,472.8573914,352.3970032,1,441.0968323,359.7939148,1
